            White Bishop to 0, 2 = 1.13571
        Black Pawn to 0, 2 = 1.13571
            White Pawn to 5, 3 = 2.37332
        Black Pawn to 5, 3 = 2.37332
            White Pawn to 3, 4 = -0.214042
            White Pawn to 4, 3 = -0.314713
            White Pawn to 2, 4 = -0.244811
            White Pawn to 2, 5 = 0.132112
            White Pawn to 5, 4 = -0.514713
            White Pawn to 5, 5 = -0.350427
            White Pawn to 1, 4 = -0.16514
            White Pawn to 1, 5 = 0.13486
            White Pawn to 7, 4 = -0.136935
            White Pawn to 7, 5 = -0.320269
            White Pawn to 6, 4 = -0.594109
            White King to 4, 6 = -0.37094
            White Pawn to 3, 5 = 0.152717
            White Pawn to 0, 4 = -0.136935
            White Pawn to 0, 5 = -0.0202686
            White Knight to 7, 5 = 0.101954
            White Knight to 5, 5 = 0.366239
            White Knight to 4, 6 = -0.00546398
            White Knight to 0, 5 = 0.101954
            White Knight to 2, 5 = 0.401954
            White Bishop to 7, 5 = 0.0186203
            White Bishop to 6, 6 = -0.0583028
            White Bishop to 0, 2 = -0.0198413
            White Bishop to 1, 3 = 0.0955433
            White Bishop to 2, 4 = 0.172466
            White Bishop to 3, 5 = 0.0186203
            White Bishop to 4, 6 = 0.0419719
            White Queen to 7, 3 = -0.451618
            White Queen to 6, 4 = -0.466728
            White Queen to 5, 5 = -0.487332
            White Queen to 4, 6 = -0.69475
        Black Pawn to 5, 2 = 0.401954
            White Pawn to 4, 3 = -0.353175
            White Pawn to 3, 4 = -0.363614
            White Pawn to 2, 4 = -0.394383
            White Pawn to 2, 5 = -0.0174603
            White Pawn to 5, 4 = -0.664286
            White King to 4, 6 = -0.520513
            White Pawn to 5, 5 = -0.5
            White Pawn to 1, 4 = -0.314713
            White Pawn to 1, 5 = -0.0147131
            White Pawn to 7, 4 = -0.286508
            White Pawn to 7, 5 = -0.469841
            White Pawn to 6, 4 = -0.743681
            White Pawn to 3, 5 = 0.00314408
            White Pawn to 0, 4 = -0.286508
            White Pawn to 0, 5 = -0.169841
            White Bishop to 6, 6 = -0.207875
            White Bishop to 7, 5 = -0.130952
            White Bishop to 0, 2 = -0.169414
            White Bishop to 1, 3 = -0.0540293
            White Bishop to 2, 4 = -0.0155678
            White Bishop to 3, 5 = -0.130952
            White Bishop to 4, 6 = -0.107601
            White Knight to 5, 5 = 0.216667
            White Knight to 7, 5 = -0.047619
            White Knight to 4, 6 = -0.155037
            White Knight to 0, 5 = -0.047619
            White Knight to 2, 5 = 0.252381
            White Queen to 4, 6 = -0.844322
            White Queen to 7, 3 = -0.636905
            White Queen to 6, 4 = -0.634158
            White Queen to 5, 5 = -0.619048
        Black Pawn to 6, 2 = 0.252381
            White Pawn to 4, 3 = -0.0504274
            White Pawn to 3, 4 = -0.0608669
            White Pawn to 2, 4 = -0.0916361
            White Pawn to 2, 5 = 0.285287
        Black Pawn to 2, 2 = 0.285287
            White Pawn to 3, 4 = -0.0608669
            White Pawn to 4, 3 = -0.0504274
            White Pawn to 2, 4 = -0.0916361
            White Pawn to 5, 4 = -0.361538
            White Pawn to 5, 5 = -0.197253
            White Pawn to 1, 4 = -0.123077
            White Pawn to 1, 5 = 0.288034
        Black Pawn to 2, 3 = 0.288034
            White Pawn to 4, 3 = 0.316911
        Black King to 3, 1 = 0.316911
            White Pawn to 4, 3 = -0.353175
            White Pawn to 3, 4 = -0.363614
            White Pawn to 1, 5 = -0.0147131
            White Pawn to 7, 4 = -0.286508
            White Pawn to 7, 5 = -0.469841
            White Pawn to 6, 4 = -0.743681
            White Pawn to 2, 4 = -0.394383
            White Pawn to 2, 5 = -0.0174603
            White Pawn to 3, 5 = 0.00314408
            White Pawn to 0, 4 = -0.286508
            White Pawn to 0, 5 = -0.169841
            White Pawn to 1, 4 = -0.314713
            White Pawn to 5, 5 = -0.5
            White Pawn to 5, 4 = -0.664286
            White King to 4, 6 = -0.520513
            White Bishop to 7, 5 = -0.130952
            White Knight to 2, 5 = 0.252381
        Black Pawn to 1, 2 = 0.252381
            White Bishop to 1, 3 = 1.24597
        Black Pawn to 1, 3 = 1.24597
            White Pawn to 4, 3 = -0.0531746
            White Pawn to 3, 4 = -0.102076
            White Pawn to 0, 5 = 0.130159
            White Pawn to 7, 5 = -0.169841
            White Pawn to 7, 4 = 0.0134921
            White Pawn to 5, 5 = -0.2
            White Pawn to 5, 4 = -0.364286
            White Pawn to 1, 4 = -0.0147131
            White Pawn to 1, 5 = 0.285287
        Black Pawn to 6, 3 = 0.285287
            White Pawn to 4, 3 = -0.320269
            White Pawn to 3, 4 = -0.330708
            White Pawn to 5, 5 = -0.467094
            White Pawn to 6, 4 = -0.710775
            White King to 4, 6 = -0.487607
            White Pawn to 7, 4 = -0.253602
            White Pawn to 7, 5 = -0.436935
            White Pawn to 0, 4 = -0.253602
            White Pawn to 0, 5 = -0.136935
            White Pawn to 5, 4 = -0.63138
            White Pawn to 1, 5 = 0.0181929
            White Pawn to 2, 4 = -0.361477
            White Pawn to 2, 5 = 0.0154457
            White Pawn to 1, 4 = -0.281807
            White Pawn to 3, 5 = 0.0360501
            White Bishop to 0, 2 = -0.136508
            White Bishop to 4, 6 = -0.0746947
            White Bishop to 3, 5 = -0.0980464
            White Knight to 5, 5 = 0.249573
            White Knight to 7, 5 = -0.0147131
            White Knight to 4, 6 = -0.122131
            White Bishop to 2, 4 = 0.0173382
            White Bishop to 1, 3 = -0.0211233
            White Bishop to 6, 6 = -0.174969
            White Bishop to 7, 5 = -0.0980464
            White Knight to 2, 5 = 0.285287
        Black Knight to 7, 2 = 0.285287
            White Pawn to 3, 4 = -0.259005
            White Pawn to 4, 3 = -0.248565
            White Pawn to 2, 4 = -0.289774
            White Pawn to 0, 4 = -0.181899
            White Pawn to 0, 5 = -0.065232
            White Pawn to 6, 4 = -0.677534
            White King to 4, 6 = -0.415904
            White Pawn to 7, 4 = -0.181899
            White Pawn to 7, 5 = -0.365232
            White Pawn to 1, 4 = -0.210104
            White Pawn to 1, 5 = 0.0898962
            White Pawn to 2, 5 = 0.087149
            White Pawn to 5, 5 = -0.395391
            White Pawn to 5, 4 = -0.559676
            White Pawn to 3, 5 = 0.107753
            White Bishop to 6, 6 = -0.103266
            White Knight to 0, 5 = 0.0569902
            White Knight to 5, 5 = 0.321276
        Black Knight to 3, 1 = 0.321276
            White Pawn to 4, 3 = -0.620269
            White Pawn to 3, 4 = -0.630708
            White Pawn to 0, 4 = -0.553602
            White Pawn to 0, 5 = -0.436935
            White Pawn to 6, 4 = -1.01078
            White King to 4, 6 = -0.787607
            White Pawn to 7, 4 = -0.553602
            White Pawn to 7, 5 = -0.736935
            White Pawn to 5, 4 = -0.93138
            White Pawn to 5, 5 = -0.767094
            White Pawn to 3, 5 = -0.26395
            White Pawn to 1, 4 = -0.581807
            White Pawn to 2, 4 = -0.661477
            White Pawn to 2, 5 = -0.284554
            White Pawn to 1, 5 = -0.281807
            White Knight to 4, 6 = -0.422131
            White Knight to 7, 5 = -0.314713
            White Knight to 0, 5 = -0.314713
            White Knight to 2, 5 = -0.0147131
            White Knight to 5, 5 = -0.0504274
            White Bishop to 4, 6 = -0.374695
            White Bishop to 3, 5 = -0.398046
            White Bishop to 2, 4 = -0.282662
            White Bishop to 1, 3 = -0.398046
            White Bishop to 0, 2 = -0.436508
            White Bishop to 6, 6 = -0.474969
            White Bishop to 7, 5 = -0.398046
            White Queen to 4, 6 = -1.11142
            White Queen to 5, 5 = -0.886142
            White Queen to 6, 4 = -0.883394
            White Queen to 7, 3 = -0.886142
        Black Knight to 2, 2 = -0.0147131
            White Bishop to 0, 2 = 2.96349
        Black Knight to 0, 2 = 2.96349
            White Pawn to 3, 4 = -0.362759
            White Pawn to 4, 3 = -0.35232
            White Pawn to 7, 4 = -0.285653
            White Pawn to 2, 4 = -0.393529
            White Pawn to 2, 5 = -0.0166056
            White Pawn to 3, 5 = 0.00399878
        Black Bishop to 3, 1 = 0.00399878
            White Pawn to 3, 4 = -0.419078
            White Pawn to 4, 3 = -0.408639
            White Pawn to 6, 4 = -0.799145
            White Pawn to 3, 5 = -0.0523199
            White King to 4, 6 = -0.575977
            White Pawn to 5, 4 = -0.71975
            White Pawn to 5, 5 = -0.555464
            White Pawn to 2, 4 = -0.372924
            White Pawn to 2, 5 = -0.0729243
            White Pawn to 0, 4 = -0.341972
            White Pawn to 0, 5 = -0.225305
            White Pawn to 7, 4 = -0.341972
            White Pawn to 7, 5 = -0.525305
            White Pawn to 1, 4 = -0.370177
            White Pawn to 1, 5 = -0.0317155
            White Bishop to 7, 5 = -0.263339
            White Bishop to 4, 6 = -0.163065
            White Knight to 0, 5 = -0.103083
            White Knight to 2, 5 = 0.196917
        Black Bishop to 4, 2 = 0.196917
            White Pawn to 5, 3 = 3.57598
        Black Bishop to 5, 3 = 3.57598
            White Queen to 6, 4 = 2.77439
        Black Bishop to 6, 4 = 2.77439
            White Knight to 7, 5 = 3.38153
        Black Bishop to 7, 5 = 3.38153
            White Pawn to 4, 3 = -0.620269
            White Pawn to 3, 4 = -0.630708
            White Pawn to 5, 4 = -0.93138
            White Pawn to 5, 5 = -0.767094
            White Pawn to 6, 4 = -1.01078
            White Pawn to 2, 4 = -0.661477
            White Pawn to 2, 5 = -0.284554
            White Pawn to 0, 4 = -0.553602
            White Pawn to 0, 5 = -0.436935
            White King to 4, 6 = -0.787607
            White Pawn to 3, 5 = -0.26395
            White Pawn to 7, 4 = -0.553602
            White Pawn to 7, 5 = -0.736935
            White Pawn to 1, 4 = -0.581807
            White Pawn to 1, 5 = -0.281807
            White Bishop to 6, 6 = -0.474969
            White Bishop to 7, 5 = -0.398046
            White Knight to 4, 6 = -0.422131
            White Bishop to 0, 2 = -0.436508
            White Bishop to 1, 3 = -0.321123
            White Bishop to 2, 4 = -0.282662
            White Bishop to 3, 5 = -0.398046
            White Bishop to 4, 6 = -0.374695
            White Knight to 0, 5 = -0.314713
            White Knight to 2, 5 = -0.0147131
            White Knight to 5, 5 = -0.0504274
            White Knight to 7, 5 = -0.314713
            White Queen to 7, 3 = -0.886142
            White Queen to 6, 4 = -0.883394
            White Queen to 5, 5 = -0.903999
            White Queen to 4, 6 = -1.11142
        Black Knight to 5, 2 = -0.0147131
            White Pawn to 4, 3 = 0.458578
        Black Queen to 3, 1 = 0.458578
    White Pawn to 6, 5 = -0.0147131
            White Pawn to 3, 4 = -0.366758
            White Pawn to 2, 4 = 0.146825
            White Pawn to 2, 5 = 0.146825
            White Pawn to 0, 4 = 0.177778
            White Pawn to 0, 5 = 0.294444
            White Pawn to 5, 4 = -0.276923
            White King to 3, 6 = 0.179487
            White King to 4, 6 = 0.259158
            White Pawn to 5, 5 = 0.264286
            White Pawn to 6, 4 = 0.170177
            White Pawn to 6, 5 = 0.449573
            White Pawn to 7, 4 = 0.177778
            White Pawn to 7, 5 = 0.294444
            White Pawn to 1, 4 = 0.149573
            White Pawn to 1, 5 = 0.449573
            White Knight to 3, 6 = 0.344963
            White Bishop to 4, 6 = 0.395147
            White Bishop to 7, 2 = 0.35119
            White Bishop to 6, 3 = 0.484432
            White Bishop to 5, 4 = 0.428114
            White Bishop to 4, 5 = 0.505037
            White Bishop to 3, 6 = 0.448718
            White Knight to 5, 5 = 0.680952
        Black Pawn to 4, 3 = 0.680952
            White Pawn to 3, 3 = 1.33529
        Black Pawn to 3, 3 = 1.33529
            White Pawn to 4, 3 = -0.213523
            White Pawn to 3, 4 = -0.541392
            White Pawn to 2, 4 = -0.0278083
            White King to 4, 6 = 0.0845238
            White King to 3, 6 = 0.00485348
            White Pawn to 7, 5 = 0.119811
            White Pawn to 7, 4 = 0.00314408
            White Pawn to 1, 4 = -0.0250611
            White Pawn to 1, 5 = 0.274939
            White Pawn to 6, 5 = 0.274939
            White Pawn to 6, 4 = -0.00445665
            White Pawn to 5, 5 = 0.089652
            White Pawn to 5, 4 = -0.451557
            White Pawn to 0, 5 = 0.119811
            White Pawn to 0, 4 = 0.00314408
            White Pawn to 2, 5 = -0.0278083
            White Knight to 0, 5 = 0.242033
            White Knight to 2, 5 = 0.542033
            White Bishop to 7, 2 = 0.176557
            White Knight to 3, 6 = 0.17033
            White Bishop to 4, 6 = 0.220513
            White Bishop to 6, 3 = 0.25348
            White Bishop to 5, 4 = 0.291941
            White Bishop to 4, 5 = 0.330403
            White Bishop to 3, 6 = 0.274084
            White Knight to 5, 5 = 0.506319
            White Knight to 7, 5 = 0.242033
            White Knight to 4, 6 = 0.25
            White Queen to 7, 3 = -0.347253
            White Queen to 6, 4 = -0.326648
            White Queen to 5, 5 = -0.400824
            White Queen to 4, 6 = -0.492857
            White Queen to 3, 6 = -0.572527
        Black Pawn to 0, 3 = 0.542033
            White Pawn to 3, 4 = -0.51044
            White Pawn to 4, 3 = -0.18257
            White Pawn to 7, 4 = 0.0340965
            White Pawn to 5, 4 = -0.420604
            White Pawn to 5, 5 = 0.120604
            White Pawn to 6, 4 = 0.0264957
            White Pawn to 6, 5 = 0.305891
            White Pawn to 1, 4 = -0.10522
            White Pawn to 1, 5 = 0.305891
            White King to 4, 6 = 0.115476
            White King to 3, 6 = 0.0358059
            White Pawn to 2, 4 = 0.00314408
            White Pawn to 2, 5 = 0.00314408
            White Pawn to 0, 4 = 0.0340965
            White Pawn to 0, 5 = 0.150763
            White Pawn to 7, 5 = 0.150763
            White Bishop to 4, 6 = 0.251465
            White Knight to 5, 5 = 0.537271
            White Knight to 7, 5 = 0.272985
            White Knight to 3, 6 = 0.201282
            White Knight to 2, 5 = 0.572985
        Black Pawn to 2, 3 = 0.572985
            White Pawn to 4, 3 = -0.18257
            White Pawn to 3, 4 = -0.51044
            White King to 3, 6 = 0.0358059
            White Pawn to 7, 4 = 0.0340965
            White Pawn to 7, 5 = 0.150763
            White Pawn to 2, 5 = 0.00314408
            White Pawn to 2, 4 = 0.00314408
            White Pawn to 0, 4 = 0.0340965
            White Pawn to 0, 5 = 0.150763
            White King to 4, 6 = 0.115476
            White Pawn to 1, 5 = 0.305891
            White Pawn to 1, 4 = 0.00589133
            White Pawn to 6, 5 = 0.305891
            White Pawn to 6, 4 = 0.0264957
            White Pawn to 5, 5 = 0.120604
            White Pawn to 5, 4 = -0.420604
            White Bishop to 4, 6 = 0.251465
            White Knight to 5, 5 = 0.537271
            White Knight to 7, 5 = 0.272985
            White Knight to 4, 6 = 0.280952
            White Knight to 3, 6 = 0.201282
            White Bishop to 7, 2 = 0.207509
            White Bishop to 6, 3 = 0.284432
            White Bishop to 5, 4 = 0.322894
            White Bishop to 4, 5 = 0.361355
            White Bishop to 3, 6 = 0.305037
            White Knight to 0, 5 = 0.272985
            White Knight to 2, 5 = 0.572985
        Black Pawn to 2, 2 = 0.572985
            White Pawn to 4, 3 = -0.123504
            White Pawn to 3, 4 = -0.451374
            White Pawn to 0, 4 = 0.0931624
            White Pawn to 5, 5 = 0.17967
            White Pawn to 5, 4 = -0.361538
            White Pawn to 6, 5 = 0.364957
            White Pawn to 6, 4 = 0.0471001
            White Pawn to 2, 4 = 0.06221
            White Pawn to 2, 5 = 0.06221
            White Pawn to 0, 5 = 0.209829
            White Pawn to 7, 5 = 0.209829
            White Pawn to 7, 4 = 0.0931624
            White King to 3, 6 = 0.0948718
            White King to 4, 6 = 0.174542
            White Pawn to 1, 5 = 0.364957
            White Pawn to 1, 4 = 0.0649573
            White Bishop to 6, 3 = 0.399817
            White Bishop to 4, 6 = 0.310531
            White Bishop to 7, 2 = 0.266575
            White Knight to 3, 6 = 0.260348
            White Bishop to 5, 4 = 0.38196
            White Bishop to 4, 5 = 0.420421
            White Bishop to 3, 6 = 0.364103
            White Knight to 5, 5 = 0.596337
        Black Pawn to 4, 2 = 0.596337
            White Pawn to 4, 3 = -0.330189
            White Pawn to 3, 4 = -0.658059
            White Pawn to 6, 5 = 0.158272
            White Pawn to 7, 4 = -0.113523
            White Pawn to 7, 5 = 0.00314408
            White Pawn to 0, 4 = -0.113523
            White Pawn to 0, 5 = 0.00314408
            White Pawn to 5, 4 = -0.568223
            White Pawn to 5, 5 = -0.0270147
            White Pawn to 2, 4 = -0.144475
            White Pawn to 2, 5 = -0.144475
            White King to 4, 6 = -0.0321429
            White King to 3, 6 = -0.111813
            White Pawn to 1, 4 = -0.141728
            White Pawn to 1, 5 = 0.158272
            White Pawn to 6, 4 = -0.121123
            White Bishop to 5, 4 = 0.175275
            White Knight to 7, 5 = 0.125366
            White Knight to 5, 5 = 0.389652
            White Knight to 3, 6 = 0.053663
            White Bishop to 4, 6 = 0.103846
            White Knight to 2, 5 = 0.425366
            White Knight to 0, 5 = 0.125366
            White Bishop to 3, 6 = 0.157418
            White Bishop to 4, 5 = 0.213736
            White Knight to 4, 6 = 0.133333
            White Bishop to 6, 3 = 0.136813
            White Bishop to 7, 2 = 0.0598901
            White Queen to 3, 6 = -0.689194
            White Queen to 4, 6 = -0.609524
            White Queen to 5, 5 = -0.517491
            White Queen to 6, 4 = -0.443315
            White Queen to 7, 3 = -0.463919
        Black Pawn to 0, 2 = 0.425366
            White Pawn to 5, 3 = 2.24118
        Black Pawn to 5, 3 = 2.24118
            White Pawn to 3, 4 = -0.663614
            White Pawn to 4, 3 = -0.446856
            White Pawn to 5, 5 = -0.0325702
            White King to 3, 6 = -0.117369
            White King to 4, 6 = -0.0376984
            White Pawn to 6, 4 = -0.126679
            White Pawn to 6, 5 = 0.152717
            White Pawn to 2, 5 = -0.150031
            White Pawn to 2, 4 = -0.150031
            White Pawn to 5, 4 = -0.573779
            White Pawn to 0, 5 = -0.00241148
            White Pawn to 0, 4 = -0.119078
            White Pawn to 1, 5 = 0.152717
            White Pawn to 1, 4 = -0.147283
            White Pawn to 7, 5 = -0.00241148
            White Pawn to 7, 4 = -0.119078
            White Bishop to 5, 4 = 0.169719
            White Bishop to 4, 6 = 0.0982906
            White Bishop to 7, 2 = 0.0543346
            White Bishop to 6, 3 = 0.0927961
            White Bishop to 4, 5 = 0.208181
            White Bishop to 3, 6 = 0.151862
            White Knight to 5, 5 = 0.384096
            White Knight to 7, 5 = 0.119811
            White Knight to 4, 6 = 0.127778
            White Knight to 0, 5 = 0.119811
            White Knight to 2, 5 = 0.419811
            White Knight to 3, 6 = 0.0481074
            White Queen to 7, 3 = -0.451618
            White Queen to 6, 4 = -0.448871
            White Queen to 5, 5 = -0.540904
            White Queen to 4, 6 = -0.615079
            White Queen to 3, 6 = -0.69475
        Black Pawn to 5, 2 = 0.419811
            White Queen to 7, 3 = 0.670604
        Black Pawn to 7, 3 = 0.670604
            White Pawn to 3, 4 = -0.813187
            White Pawn to 4, 3 = -0.485317
            White Pawn to 6, 4 = -0.276252
            White King to 3, 6 = -0.266941
            White King to 4, 6 = -0.187271
            White Pawn to 7, 5 = -0.151984
            White Pawn to 7, 4 = -0.268651
            White Pawn to 2, 5 = -0.299603
            White Pawn to 2, 4 = -0.299603
            White Pawn to 6, 5 = 0.00314408
            White Pawn to 1, 4 = -0.296856
            White Pawn to 1, 5 = 0.00314408
            White Pawn to 5, 5 = -0.182143
            White Pawn to 5, 4 = -0.723352
            White Pawn to 0, 5 = -0.151984
            White Pawn to 0, 4 = -0.268651
            White Bishop to 5, 4 = 0.0201465
            White Bishop to 4, 6 = -0.0512821
            White Bishop to 7, 2 = -0.0952381
            White Bishop to 6, 3 = -0.018315
            White Bishop to 4, 5 = 0.0201465
            White Bishop to 3, 6 = 0.00228938
            White Knight to 5, 5 = 0.234524
            White Knight to 7, 5 = -0.0297619
            White Knight to 4, 6 = -0.0217949
            White Knight to 0, 5 = -0.0297619
            White Knight to 2, 5 = 0.270238
            White Knight to 3, 6 = -0.101465
            White Queen to 3, 6 = -0.844322
            White Queen to 7, 3 = -0.619048
            White Queen to 6, 4 = -0.598443
            White Queen to 5, 5 = -0.672619
            White Queen to 4, 6 = -0.764652
        Black Pawn to 1, 2 = 0.270238
            White Pawn to 3, 4 = -0.551648
            White Pawn to 4, 3 = -0.185317
            White Pawn to 1, 4 = 0.00314408
            White Pawn to 0, 5 = 0.148016
            White Pawn to 0, 4 = 0.0313492
            White Pawn to 2, 5 = 0.000396825
            White Pawn to 2, 4 = 0.000396825
            White King to 3, 6 = 0.0330586
            White King to 4, 6 = 0.112729
            White Pawn to 5, 4 = -0.423352
            White Pawn to 5, 5 = 0.117857
            White Pawn to 6, 4 = 0.0237485
            White Pawn to 6, 5 = 0.303144
        Black Pawn to 1, 3 = 0.303144
            White Pawn to 4, 3 = -0.485317
            White Pawn to 3, 4 = -0.813187
            White Pawn to 6, 4 = -0.276252
            White Pawn to 7, 4 = -0.268651
            White Pawn to 7, 5 = -0.151984
            White Pawn to 2, 4 = -0.299603
            White Pawn to 2, 5 = -0.299603
            White Pawn to 0, 4 = -0.268651
            White Pawn to 0, 5 = -0.151984
            White Pawn to 1, 4 = -0.296856
            White Pawn to 1, 5 = 0.00314408
            White King to 4, 6 = -0.187271
            White Pawn to 5, 5 = -0.182143
            White Pawn to 6, 5 = 0.00314408
            White King to 3, 6 = -0.266941
            White Pawn to 5, 4 = -0.723352
            White Knight to 2, 5 = 0.270238
            White Bishop to 4, 6 = -0.0512821
            White Knight to 3, 6 = -0.101465
            White Knight to 7, 5 = -0.0297619
            White Knight to 0, 5 = -0.0297619
            White Knight to 4, 6 = -0.0217949
            White Bishop to 7, 2 = -0.0567766
            White Bishop to 6, 3 = -0.018315
            White Bishop to 5, 4 = 0.0201465
            White Bishop to 4, 5 = 0.0586081
            White Bishop to 3, 6 = 0.00228938
            White Knight to 5, 5 = 0.234524
            White Queen to 7, 3 = -0.636905
            White Queen to 6, 4 = -0.6163
            White Queen to 5, 5 = -0.672619
            White Queen to 4, 6 = -0.764652
            White Queen to 3, 6 = -0.844322
        Black Pawn to 6, 2 = 0.270238
            White Bishop to 6, 3 = 1.28168
        Black Pawn to 6, 3 = 1.28168
            White Bishop to 7, 2 = 1.20989
        Black Pawn to 7, 2 = 1.20989
            White Pawn to 3, 4 = -0.143101
            White Pawn to 4, 3 = 0.184768
            White Pawn to 1, 5 = 0.67323
        Black King to 3, 1 = 0.67323
            White Pawn to 3, 4 = -0.812332
            White Pawn to 4, 3 = -0.484463
            White Pawn to 1, 4 = -0.296001
            White Pawn to 7, 4 = -0.267796
            White Pawn to 7, 5 = -0.151129
            White Pawn to 2, 4 = -0.298748
            White Pawn to 2, 5 = -0.298748
            White Pawn to 0, 4 = -0.267796
            White Pawn to 0, 5 = -0.151129
            White Pawn to 6, 4 = -0.275397
            White Pawn to 6, 5 = 0.00399878
            White Pawn to 5, 4 = -0.722497
            White Pawn to 5, 5 = -0.181288
            White Pawn to 1, 5 = 0.00399878
            White King to 3, 6 = -0.266087
            White King to 4, 6 = -0.186416
            White Knight to 3, 6 = -0.100611
            White Bishop to 3, 6 = 0.00314408
            White Bishop to 4, 5 = 0.0594628
            White Bishop to 5, 4 = 0.0210012
            White Bishop to 6, 3 = -0.0174603
            White Bishop to 7, 2 = -0.0943834
            White Knight to 0, 5 = -0.0289072
            White Knight to 2, 5 = 0.271093
        Black Bishop to 3, 1 = 0.271093
            White Pawn to 4, 3 = -0.540781
            White Pawn to 3, 4 = -0.868651
            White Pawn to 7, 4 = -0.324115
            White Pawn to 6, 5 = -0.0523199
            White Pawn to 6, 4 = -0.331716
            White Pawn to 0, 5 = -0.207448
            White Pawn to 0, 4 = -0.324115
            White King to 3, 6 = -0.322405
            White Pawn to 1, 4 = -0.35232
            White Pawn to 1, 5 = -0.0138584
            White King to 4, 6 = -0.242735
            White Pawn to 5, 5 = -0.237607
            White Pawn to 5, 4 = -0.778816
            White Pawn to 2, 5 = -0.355067
            White Pawn to 2, 4 = -0.278144
            White Pawn to 7, 5 = -0.207448
            White Bishop to 4, 6 = -0.106746
            White Knight to 5, 5 = 0.17906
            White Knight to 7, 5 = -0.0852259
            White Knight to 4, 6 = -0.0772589
            White Knight to 3, 6 = -0.156929
            White Bishop to 7, 2 = -0.150702
            White Bishop to 6, 3 = -0.073779
            White Bishop to 5, 4 = -0.0353175
            White Bishop to 4, 5 = 0.00314408
            White Bishop to 3, 6 = -0.0531746
            White Knight to 0, 5 = -0.0852259
            White Knight to 2, 5 = 0.214774
            White Queen to 7, 3 = -0.674512
            White Queen to 6, 4 = -0.689621
            White Queen to 5, 5 = -0.728083
            White Queen to 4, 6 = -0.820116
            White Queen to 3, 6 = -0.899786
        Black Bishop to 4, 2 = 0.214774
            White Pawn to 5, 3 = 3.44383
        Black Bishop to 5, 3 = 3.44383
            White Queen to 6, 4 = 2.79225
        Black Bishop to 6, 4 = 2.79225
            White Pawn to 7, 5 = 3.1323
        Black Bishop to 7, 5 = 3.1323
            White Pawn to 4, 3 = -0.752411
            White Pawn to 3, 4 = -1.08028
            White Pawn to 6, 4 = -0.543346
            White Pawn to 5, 4 = -0.990446
            White Pawn to 5, 5 = -0.449237
            White Pawn to 0, 4 = -0.535745
            White Pawn to 0, 5 = -0.419078
            White Pawn to 2, 4 = -0.566697
            White Pawn to 2, 5 = -0.566697
            White Pawn to 7, 4 = -0.535745
            White Pawn to 7, 5 = -0.419078
            White Pawn to 1, 4 = -0.56395
            White Pawn to 1, 5 = -0.26395
            White Pawn to 6, 5 = -0.26395
            White King to 3, 6 = -0.534035
            White King to 4, 6 = -0.454365
            White Knight to 3, 6 = -0.368559
            White Bishop to 4, 6 = -0.318376
            White Knight to 0, 5 = -0.296856
            White Knight to 2, 5 = 0.00314408
            White Knight to 5, 5 = -0.0325702
            White Knight to 4, 6 = -0.288889
            White Knight to 7, 5 = -0.296856
            White Bishop to 7, 2 = -0.362332
            White Bishop to 6, 3 = -0.323871
            White Bishop to 5, 4 = -0.246947
            White Bishop to 4, 5 = -0.208486
            White Bishop to 3, 6 = -0.264805
            White Queen to 7, 3 = -0.886142
            White Queen to 6, 4 = -0.865537
            White Queen to 5, 5 = -0.95757
            White Queen to 4, 6 = -1.03175
            White Queen to 3, 6 = -1.11142
        Black Knight to 5, 2 = 0.00314408
            White Bishop to 7, 2 = 3.03767
        Black Knight to 7, 2 = 3.03767
            White Pawn to 4, 3 = -0.380708
            White Pawn to 3, 4 = -0.708578
            White Pawn to 6, 4 = -0.210104
            White Pawn to 0, 4 = -0.164042
            White Pawn to 0, 5 = -0.0473748
            White King to 4, 6 = -0.0826618
            White King to 3, 6 = -0.162332
            White Pawn to 2, 4 = -0.194994
            White Pawn to 2, 5 = -0.194994
            White Pawn to 7, 4 = -0.164042
            White Pawn to 7, 5 = -0.0473748
            White Pawn to 6, 5 = 0.107753
        Black Knight to 3, 1 = 0.107753
            White Pawn to 3, 4 = -1.08028
            White Pawn to 4, 3 = -0.752411
            White Pawn to 6, 4 = -0.543346
            White Pawn to 0, 4 = -0.535745
            White Pawn to 0, 5 = -0.419078
            White King to 4, 6 = -0.454365
            White King to 3, 6 = -0.534035
            White Pawn to 2, 4 = -0.566697
            White Pawn to 2, 5 = -0.566697
            White Pawn to 7, 4 = -0.535745
            White Pawn to 7, 5 = -0.419078
            White Pawn to 1, 4 = -0.56395
            White Pawn to 1, 5 = -0.26395
            White Pawn to 5, 4 = -0.990446
            White Pawn to 6, 5 = -0.26395
            White Pawn to 5, 5 = -0.449237
            White Knight to 4, 6 = -0.288889
            White Bishop to 4, 6 = -0.318376
            White Bishop to 3, 6 = -0.264805
            White Bishop to 4, 5 = -0.208486
            White Bishop to 5, 4 = -0.246947
            White Bishop to 6, 3 = -0.285409
            White Bishop to 7, 2 = -0.362332
            White Knight to 5, 5 = -0.0325702
            White Knight to 7, 5 = -0.296856
            White Knight to 0, 5 = -0.296856
            White Knight to 2, 5 = 0.00314408
        Black Knight to 2, 2 = 0.00314408
            White Pawn to 4, 3 = -0.452411
            White Pawn to 3, 4 = -0.780281
            White Pawn to 6, 4 = -0.243346
